Iter = 0, 瞷︽秆cost = 32290.53, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 32290.53, 办秆Θセ = 32290.53
Iter = 1141, 瞷︽秆cost = 32703.50, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1142, 瞷︽秆cost = 32680.14, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1143, 瞷︽秆cost = 32680.14, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1144, 瞷︽秆cost = 32680.14, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1145, 瞷︽秆cost = 32680.14, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1146, 瞷︽秆cost = 32680.14, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1147, 瞷︽秆cost = 32692.00, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1148, 瞷︽秆cost = 32689.61, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1149, 瞷︽秆cost = 32683.46, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1150, 瞷︽秆cost = 32709.62, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1151, 瞷︽秆cost = 32709.62, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1152, 瞷︽秆cost = 32698.00, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1153, 瞷︽秆cost = 32756.02, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1154, 瞷︽秆cost = 32756.50, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1155, 瞷︽秆cost = 32742.08, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1156, 瞷︽秆cost = 32738.14, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1157, 瞷︽秆cost = 32717.70, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1158, 瞷︽秆cost = 32694.14, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1159, 瞷︽秆cost = 32678.96, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1160, 瞷︽秆cost = 32658.02, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1161, 瞷︽秆cost = 32656.74, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1162, 瞷︽秆cost = 32688.95, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1163, 瞷︽秆cost = 32690.89, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1164, 瞷︽秆cost = 32690.89, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1165, 瞷︽秆cost = 32690.89, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1166, 瞷︽秆cost = 32638.38, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1167, 瞷︽秆cost = 32638.38, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1168, 瞷︽秆cost = 32638.38, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1169, 瞷︽秆cost = 32638.38, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1170, 瞷︽秆cost = 32638.38, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1171, 瞷︽秆cost = 32667.40, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1172, 瞷︽秆cost = 32684.33, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1173, 瞷︽秆cost = 32684.33, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1174, 瞷︽秆cost = 32693.68, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1175, 瞷︽秆cost = 32665.85, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1176, 瞷︽秆cost = 32712.93, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1177, 瞷︽秆cost = 32698.90, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1178, 瞷︽秆cost = 32696.49, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1179, 瞷︽秆cost = 32696.80, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1180, 瞷︽秆cost = 32675.94, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1181, 瞷︽秆cost = 32675.94, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1182, 瞷︽秆cost = 32674.83, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1183, 瞷︽秆cost = 32674.83, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1184, 瞷︽秆cost = 32674.83, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1185, 瞷︽秆cost = 32675.10, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1186, 瞷︽秆cost = 32621.37, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1187, 瞷︽秆cost = 32612.87, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1188, 瞷︽秆cost = 32635.38, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1189, 瞷︽秆cost = 32632.05, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1190, 瞷︽秆cost = 32632.70, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1191, 瞷︽秆cost = 32623.33, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1192, 瞷︽秆cost = 32658.83, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1193, 瞷︽秆cost = 32655.33, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1194, 瞷︽秆cost = 32666.40, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1195, 瞷︽秆cost = 32632.67, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1196, 瞷︽秆cost = 32693.34, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1197, 瞷︽秆cost = 32693.34, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1198, 瞷︽秆cost = 32670.75, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1199, 瞷︽秆cost = 32688.80, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1200, 瞷︽秆cost = 32612.91, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1201, 瞷︽秆cost = 32601.42, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1202, 瞷︽秆cost = 32588.59, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1203, 瞷︽秆cost = 32587.24, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1204, 瞷︽秆cost = 32596.00, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1205, 瞷︽秆cost = 32596.00, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1206, 瞷︽秆cost = 32582.12, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1207, 瞷︽秆cost = 32582.12, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1208, 瞷︽秆cost = 32602.25, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1209, 瞷︽秆cost = 32605.79, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1210, 瞷︽秆cost = 32588.40, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1211, 瞷︽秆cost = 32583.09, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1212, 瞷︽秆cost = 32559.01, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1213, 瞷︽秆cost = 32586.62, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1214, 瞷︽秆cost = 32584.37, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1215, 瞷︽秆cost = 32584.37, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1216, 瞷︽秆cost = 32577.84, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1217, 瞷︽秆cost = 32585.58, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1218, 瞷︽秆cost = 32620.52, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1219, 瞷︽秆cost = 32624.24, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1220, 瞷︽秆cost = 32624.24, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1221, 瞷︽秆cost = 32624.24, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1222, 瞷︽秆cost = 32677.19, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1223, 瞷︽秆cost = 32678.68, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1224, 瞷︽秆cost = 32642.37, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1225, 瞷︽秆cost = 32667.86, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1226, 瞷︽秆cost = 32689.62, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1227, 瞷︽秆cost = 32676.90, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1228, 瞷︽秆cost = 32680.31, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1229, 瞷︽秆cost = 32680.31, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1230, 瞷︽秆cost = 32700.80, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1231, 瞷︽秆cost = 32805.85, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1232, 瞷︽秆cost = 32772.43, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1233, 瞷︽秆cost = 32718.55, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1234, 瞷︽秆cost = 32716.21, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1235, 瞷︽秆cost = 32718.56, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1236, 瞷︽秆cost = 32729.79, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1237, 瞷︽秆cost = 32729.79, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1238, 瞷︽秆cost = 32744.24, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1239, 瞷︽秆cost = 32744.24, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1240, 瞷︽秆cost = 32744.45, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1241, 瞷︽秆cost = 32744.97, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1242, 瞷︽秆cost = 32744.97, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1243, 瞷︽秆cost = 32735.56, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1244, 瞷︽秆cost = 32735.56, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1245, 瞷︽秆cost = 32735.56, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1246, 瞷︽秆cost = 32683.01, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1247, 瞷︽秆cost = 32707.37, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1248, 瞷︽秆cost = 32707.37, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1249, 瞷︽秆cost = 32741.60, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1250, 瞷︽秆cost = 32739.10, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1251, 瞷︽秆cost = 32740.17, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1252, 瞷︽秆cost = 32740.17, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1253, 瞷︽秆cost = 32740.17, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1254, 瞷︽秆cost = 32740.17, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1255, 瞷︽秆cost = 32726.50, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1256, 瞷︽秆cost = 32699.82, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1257, 瞷︽秆cost = 32700.79, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1258, 瞷︽秆cost = 32695.06, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1259, 瞷︽秆cost = 32696.23, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1260, 瞷︽秆cost = 32727.33, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1261, 瞷︽秆cost = 32719.15, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1262, 瞷︽秆cost = 32710.22, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1263, 瞷︽秆cost = 32692.77, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1264, 瞷︽秆cost = 32741.57, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1265, 瞷︽秆cost = 32741.57, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1266, 瞷︽秆cost = 32754.20, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1267, 瞷︽秆cost = 32754.20, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1268, 瞷︽秆cost = 32793.45, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1269, 瞷︽秆cost = 32793.45, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1270, 瞷︽秆cost = 32771.00, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1271, 瞷︽秆cost = 32767.37, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1272, 瞷︽秆cost = 32753.38, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1273, 瞷︽秆cost = 32756.28, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1274, 瞷︽秆cost = 32748.91, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1275, 瞷︽秆cost = 32748.53, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1276, 瞷︽秆cost = 32748.53, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1277, 瞷︽秆cost = 32748.53, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1278, 瞷︽秆cost = 32748.53, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1279, 瞷︽秆cost = 32762.70, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1280, 瞷︽秆cost = 32762.70, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1281, 瞷︽秆cost = 32742.01, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1282, 瞷︽秆cost = 32741.93, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1283, 瞷︽秆cost = 32742.01, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1284, 瞷︽秆cost = 32775.25, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1285, 瞷︽秆cost = 32768.20, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1286, 瞷︽秆cost = 32752.28, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1287, 瞷︽秆cost = 32752.28, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1288, 瞷︽秆cost = 32756.01, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1289, 瞷︽秆cost = 32756.01, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1290, 瞷︽秆cost = 32752.34, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1291, 瞷︽秆cost = 32752.34, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1292, 瞷︽秆cost = 32725.27, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1293, 瞷︽秆cost = 32721.72, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1294, 瞷︽秆cost = 32727.49, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1295, 瞷︽秆cost = 32677.15, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1296, 瞷︽秆cost = 32677.15, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1297, 瞷︽秆cost = 32676.44, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1298, 瞷︽秆cost = 32632.74, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1299, 瞷︽秆cost = 32615.96, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1300, 瞷︽秆cost = 32615.74, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1301, 瞷︽秆cost = 32625.83, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1302, 瞷︽秆cost = 32625.83, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1303, 瞷︽秆cost = 32568.95, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1304, 瞷︽秆cost = 32576.30, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 1305, 瞷︽秆cost = 32581.42, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
