Iter = 0, 瞷︽秆cost = 31991.73, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 31991.73, 办秆Θセ = 31991.73
Iter = 501, 瞷︽秆cost = 32123.45, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 502, 瞷︽秆cost = 32123.05, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 503, 瞷︽秆cost = 32122.48, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 504, 瞷︽秆cost = 32390.30, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 505, 瞷︽秆cost = 32357.42, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 506, 瞷︽秆cost = 32319.66, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 507, 瞷︽秆cost = 32297.85, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 508, 瞷︽秆cost = 32257.66, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 509, 瞷︽秆cost = 32248.91, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 510, 瞷︽秆cost = 32233.25, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 511, 瞷︽秆cost = 32210.64, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 512, 瞷︽秆cost = 32192.82, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 513, 瞷︽秆cost = 32180.21, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 514, 瞷︽秆cost = 32174.80, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 515, 瞷︽秆cost = 32176.19, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 516, 瞷︽秆cost = 32174.28, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 517, 瞷︽秆cost = 32168.43, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 518, 瞷︽秆cost = 32165.04, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 519, 瞷︽秆cost = 32162.29, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 520, 瞷︽秆cost = 32161.53, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 521, 瞷︽秆cost = 32159.61, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 522, 瞷︽秆cost = 32145.90, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 523, 瞷︽秆cost = 32142.08, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 524, 瞷︽秆cost = 32140.31, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 525, 瞷︽秆cost = 32184.45, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 526, 瞷︽秆cost = 32189.75, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 527, 瞷︽秆cost = 32193.32, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 528, 瞷︽秆cost = 32188.82, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 529, 瞷︽秆cost = 32184.81, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 530, 瞷︽秆cost = 32164.26, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 531, 瞷︽秆cost = 32166.13, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 532, 瞷︽秆cost = 32162.68, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 533, 瞷︽秆cost = 32161.85, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 534, 瞷︽秆cost = 32155.48, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 535, 瞷︽秆cost = 32125.84, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 536, 瞷︽秆cost = 32118.75, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 537, 瞷︽秆cost = 32112.79, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 538, 瞷︽秆cost = 32111.45, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 539, 瞷︽秆cost = 32112.10, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 540, 瞷︽秆cost = 32110.08, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 541, 瞷︽秆cost = 32114.22, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 542, 瞷︽秆cost = 32123.20, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 543, 瞷︽秆cost = 32116.11, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 544, 瞷︽秆cost = 32115.34, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 545, 瞷︽秆cost = 32119.87, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 546, 瞷︽秆cost = 32130.78, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 547, 瞷︽秆cost = 32133.13, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 548, 瞷︽秆cost = 32138.70, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 549, 瞷︽秆cost = 32128.78, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 550, 瞷︽秆cost = 32127.01, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 551, 瞷︽秆cost = 32125.79, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 552, 瞷︽秆cost = 32122.33, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 553, 瞷︽秆cost = 32517.78, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 554, 瞷︽秆cost = 32413.68, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 555, 瞷︽秆cost = 32378.22, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 556, 瞷︽秆cost = 32353.75, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 557, 瞷︽秆cost = 32357.21, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 558, 瞷︽秆cost = 32334.49, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 559, 瞷︽秆cost = 32339.42, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 560, 瞷︽秆cost = 32320.15, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 561, 瞷︽秆cost = 32294.62, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 562, 瞷︽秆cost = 32284.65, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 563, 瞷︽秆cost = 32276.36, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 564, 瞷︽秆cost = 32256.79, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 565, 瞷︽秆cost = 32242.41, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 566, 瞷︽秆cost = 32233.47, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 567, 瞷︽秆cost = 32227.50, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 568, 瞷︽秆cost = 32221.03, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 569, 瞷︽秆cost = 32268.95, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 570, 瞷︽秆cost = 32259.97, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 571, 瞷︽秆cost = 32266.77, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 572, 瞷︽秆cost = 32271.88, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 573, 瞷︽秆cost = 32288.07, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 574, 瞷︽秆cost = 32293.34, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 575, 瞷︽秆cost = 32286.98, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 576, 瞷︽秆cost = 32282.73, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 577, 瞷︽秆cost = 32261.42, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 578, 瞷︽秆cost = 32249.16, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 579, 瞷︽秆cost = 32231.56, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 580, 瞷︽秆cost = 32218.13, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 581, 瞷︽秆cost = 32210.13, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 582, 瞷︽秆cost = 32217.41, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 583, 瞷︽秆cost = 32208.29, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 584, 瞷︽秆cost = 32212.30, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 585, 瞷︽秆cost = 32222.02, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 586, 瞷︽秆cost = 32230.38, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 587, 瞷︽秆cost = 32219.89, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 588, 瞷︽秆cost = 32225.01, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 589, 瞷︽秆cost = 32210.72, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 590, 瞷︽秆cost = 32196.14, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 591, 瞷︽秆cost = 32200.07, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 592, 瞷︽秆cost = 32187.54, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 593, 瞷︽秆cost = 32179.10, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 594, 瞷︽秆cost = 32182.27, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 595, 瞷︽秆cost = 32181.28, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 596, 瞷︽秆cost = 32171.96, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 597, 瞷︽秆cost = 32440.92, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 598, 瞷︽秆cost = 32379.31, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 599, 瞷︽秆cost = 32370.54, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 600, 瞷︽秆cost = 32366.56, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 601, 瞷︽秆cost = 32361.66, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 602, 瞷︽秆cost = 32368.03, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 603, 瞷︽秆cost = 32361.86, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 604, 瞷︽秆cost = 32347.02, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 605, 瞷︽秆cost = 32303.54, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 606, 瞷︽秆cost = 32272.70, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 607, 瞷︽秆cost = 32246.02, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 608, 瞷︽秆cost = 32237.79, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 609, 瞷︽秆cost = 32230.81, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 610, 瞷︽秆cost = 32212.94, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 611, 瞷︽秆cost = 32208.70, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 612, 瞷︽秆cost = 32195.00, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 613, 瞷︽秆cost = 32189.97, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 614, 瞷︽秆cost = 32187.12, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 615, 瞷︽秆cost = 32235.80, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 616, 瞷︽秆cost = 32225.87, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 617, 瞷︽秆cost = 32224.32, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 618, 瞷︽秆cost = 32218.09, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 619, 瞷︽秆cost = 32217.75, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 620, 瞷︽秆cost = 32215.96, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 621, 瞷︽秆cost = 32207.44, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 622, 瞷︽秆cost = 32202.90, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 623, 瞷︽秆cost = 32205.25, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 624, 瞷︽秆cost = 32188.55, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 625, 瞷︽秆cost = 32176.79, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 626, 瞷︽秆cost = 32181.01, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 627, 瞷︽秆cost = 32191.17, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 628, 瞷︽秆cost = 32180.17, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 629, 瞷︽秆cost = 32163.16, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 630, 瞷︽秆cost = 32158.50, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 631, 瞷︽秆cost = 32164.68, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 632, 瞷︽秆cost = 32161.94, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 633, 瞷︽秆cost = 32153.57, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 634, 瞷︽秆cost = 32146.78, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 635, 瞷︽秆cost = 32143.84, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 636, 瞷︽秆cost = 32147.90, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 637, 瞷︽秆cost = 32156.80, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 638, 瞷︽秆cost = 32156.35, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 639, 瞷︽秆cost = 32146.47, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 640, 瞷︽秆cost = 32149.09, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 641, 瞷︽秆cost = 32155.06, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 642, 瞷︽秆cost = 32151.85, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 643, 瞷︽秆cost = 32466.66, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 644, 瞷︽秆cost = 32409.87, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 645, 瞷︽秆cost = 32362.77, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 646, 瞷︽秆cost = 32335.03, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 647, 瞷︽秆cost = 32304.58, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 648, 瞷︽秆cost = 32279.63, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 649, 瞷︽秆cost = 32259.34, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 650, 瞷︽秆cost = 32242.61, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 651, 瞷︽秆cost = 32230.10, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 652, 瞷︽秆cost = 32218.25, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 653, 瞷︽秆cost = 32211.17, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 654, 瞷︽秆cost = 32205.32, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 655, 瞷︽秆cost = 32183.31, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 656, 瞷︽秆cost = 32182.76, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 657, 瞷︽秆cost = 32181.86, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 658, 瞷︽秆cost = 32226.51, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 659, 瞷︽秆cost = 32197.16, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 660, 瞷︽秆cost = 32199.21, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 661, 瞷︽秆cost = 32201.32, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 662, 瞷︽秆cost = 32225.25, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 663, 瞷︽秆cost = 32259.54, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 664, 瞷︽秆cost = 32262.62, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 665, 瞷︽秆cost = 32287.11, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 666, 瞷︽秆cost = 32281.44, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 667, 瞷︽秆cost = 32285.77, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
