Iter = 0, 瞷︽秆cost = 122494.57, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 122494.57, 办秆Θセ = 122494.57
Iter = 501, 瞷︽秆cost = 122652.34, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 502, 瞷︽秆cost = 122647.17, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 503, 瞷︽秆cost = 122652.03, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 504, 瞷︽秆cost = 122661.84, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 505, 瞷︽秆cost = 122661.84, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 506, 瞷︽秆cost = 122661.84, ó进计 = 12, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 507, 瞷︽秆cost = 122661.84, ó进计 = 12, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 508, 瞷︽秆cost = 122655.99, ó进计 = 12, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 509, 瞷︽秆cost = 122655.99, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 510, 瞷︽秆cost = 122655.99, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 511, 瞷︽秆cost = 122607.79, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 512, 瞷︽秆cost = 122599.73, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 513, 瞷︽秆cost = 122589.92, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 514, 瞷︽秆cost = 122608.93, ó进计 = 12, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 515, 瞷︽秆cost = 122614.91, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 516, 瞷︽秆cost = 122613.30, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 517, 瞷︽秆cost = 122651.18, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 518, 瞷︽秆cost = 122651.18, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 519, 瞷︽秆cost = 122651.18, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 520, 瞷︽秆cost = 122651.18, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 521, 瞷︽秆cost = 122651.18, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 522, 瞷︽秆cost = 122663.17, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 523, 瞷︽秆cost = 122627.45, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 524, 瞷︽秆cost = 122641.68, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 525, 瞷︽秆cost = 122653.52, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 526, 瞷︽秆cost = 122604.71, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 527, 瞷︽秆cost = 122615.23, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 528, 瞷︽秆cost = 122607.40, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 529, 瞷︽秆cost = 122607.40, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 530, 瞷︽秆cost = 122607.40, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 531, 瞷︽秆cost = 122614.67, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 532, 瞷︽秆cost = 122614.67, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 533, 瞷︽秆cost = 122650.51, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 534, 瞷︽秆cost = 122661.21, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 535, 瞷︽秆cost = 122648.31, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 536, 瞷︽秆cost = 122647.81, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 537, 瞷︽秆cost = 122652.51, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 538, 瞷︽秆cost = 122652.51, ó进计 = 12, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 539, 瞷︽秆cost = 122652.51, ó进计 = 12, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 540, 瞷︽秆cost = 122646.37, ó进计 = 12, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 541, 瞷︽秆cost = 122646.37, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 542, 瞷︽秆cost = 122625.77, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 543, 瞷︽秆cost = 122637.78, ó进计 = 12, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 544, 瞷︽秆cost = 122662.48, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 545, 瞷︽秆cost = 122660.88, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 546, 瞷︽秆cost = 122650.71, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 547, 瞷︽秆cost = 122652.07, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 548, 瞷︽秆cost = 122652.07, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 549, 瞷︽秆cost = 122636.09, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 550, 瞷︽秆cost = 122647.82, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 551, 瞷︽秆cost = 122647.82, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 552, 瞷︽秆cost = 122652.38, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 553, 瞷︽秆cost = 122644.14, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 554, 瞷︽秆cost = 122672.73, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 555, 瞷︽秆cost = 122680.15, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 556, 瞷︽秆cost = 122678.79, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 557, 瞷︽秆cost = 122678.79, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 558, 瞷︽秆cost = 122688.48, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 559, 瞷︽秆cost = 122688.48, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 560, 瞷︽秆cost = 122688.48, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 561, 瞷︽秆cost = 122704.92, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 562, 瞷︽秆cost = 122707.05, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 563, 瞷︽秆cost = 122691.47, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 564, 瞷︽秆cost = 122663.20, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 565, 瞷︽秆cost = 122576.56, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 566, 瞷︽秆cost = 122594.78, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 567, 瞷︽秆cost = 122602.43, ó进计 = 12, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 568, 瞷︽秆cost = 122602.43, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 569, 瞷︽秆cost = 122602.43, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 570, 瞷︽秆cost = 122606.99, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 571, 瞷︽秆cost = 122601.39, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 572, 瞷︽秆cost = 122601.39, ó进计 = 12, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 573, 瞷︽秆cost = 122606.50, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 574, 瞷︽秆cost = 122639.37, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 575, 瞷︽秆cost = 122643.60, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 576, 瞷︽秆cost = 122657.22, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 577, 瞷︽秆cost = 122657.22, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 578, 瞷︽秆cost = 122657.22, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 579, 瞷︽秆cost = 122657.22, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 580, 瞷︽秆cost = 122659.35, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 581, 瞷︽秆cost = 122659.35, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 582, 瞷︽秆cost = 122659.35, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 583, 瞷︽秆cost = 122615.29, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 584, 瞷︽秆cost = 122614.66, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 585, 瞷︽秆cost = 122576.13, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 586, 瞷︽秆cost = 122599.67, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 587, 瞷︽秆cost = 122649.64, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 588, 瞷︽秆cost = 122649.64, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 589, 瞷︽秆cost = 122644.04, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 590, 瞷︽秆cost = 122644.04, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 591, 瞷︽秆cost = 122644.04, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 592, 瞷︽秆cost = 122644.04, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 593, 瞷︽秆cost = 122644.04, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 594, 瞷︽秆cost = 122678.67, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 595, 瞷︽秆cost = 122659.27, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 596, 瞷︽秆cost = 122685.10, ó进计 = 12, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 597, 瞷︽秆cost = 122685.10, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 598, 瞷︽秆cost = 122690.70, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 599, 瞷︽秆cost = 122690.70, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 600, 瞷︽秆cost = 122690.70, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 601, 瞷︽秆cost = 122690.70, ó进计 = 12, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 602, 瞷︽秆cost = 122690.70, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 603, 瞷︽秆cost = 122677.96, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 604, 瞷︽秆cost = 122654.68, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 605, 瞷︽秆cost = 122685.88, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 606, 瞷︽秆cost = 122685.88, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 607, 瞷︽秆cost = 122683.09, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 608, 瞷︽秆cost = 122683.09, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 609, 瞷︽秆cost = 122683.09, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 610, 瞷︽秆cost = 122683.09, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 611, 瞷︽秆cost = 122683.09, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 612, 瞷︽秆cost = 122703.25, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 613, 瞷︽秆cost = 122698.27, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 614, 瞷︽秆cost = 122686.88, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 615, 瞷︽秆cost = 122659.84, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 616, 瞷︽秆cost = 122657.67, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 617, 瞷︽秆cost = 122641.47, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 618, 瞷︽秆cost = 122649.47, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 619, 瞷︽秆cost = 122649.47, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 620, 瞷︽秆cost = 122649.47, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 621, 瞷︽秆cost = 122648.24, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 622, 瞷︽秆cost = 122648.24, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 623, 瞷︽秆cost = 122660.74, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 624, 瞷︽秆cost = 122697.50, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 625, 瞷︽秆cost = 122662.05, ó进计 = 12, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 626, 瞷︽秆cost = 122656.57, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 627, 瞷︽秆cost = 122648.57, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 628, 瞷︽秆cost = 122656.00, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 629, 瞷︽秆cost = 122656.00, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 630, 瞷︽秆cost = 122656.00, ó进计 = 12, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 631, 瞷︽秆cost = 122656.00, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 632, 瞷︽秆cost = 122648.45, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 633, 瞷︽秆cost = 122575.11, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 634, 瞷︽秆cost = 122577.42, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 635, 瞷︽秆cost = 122664.22, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 636, 瞷︽秆cost = 122664.22, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 637, 瞷︽秆cost = 122662.47, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 638, 瞷︽秆cost = 122663.83, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 639, 瞷︽秆cost = 122663.83, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 640, 瞷︽秆cost = 122663.83, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 641, 瞷︽秆cost = 122671.68, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 642, 瞷︽秆cost = 122659.97, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 643, 瞷︽秆cost = 122647.70, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 644, 瞷︽秆cost = 122606.14, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 645, 瞷︽秆cost = 122598.75, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 646, 瞷︽秆cost = 122629.11, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 647, 瞷︽秆cost = 122627.75, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 648, 瞷︽秆cost = 122627.75, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 649, 瞷︽秆cost = 122627.75, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 650, 瞷︽秆cost = 122617.30, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 651, 瞷︽秆cost = 122624.16, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 652, 瞷︽秆cost = 122634.25, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 653, 瞷︽秆cost = 122620.80, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 654, 瞷︽秆cost = 122650.90, ó进计 = 12, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 655, 瞷︽秆cost = 122602.44, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 656, 瞷︽秆cost = 122602.44, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 657, 瞷︽秆cost = 122602.44, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 658, 瞷︽秆cost = 122602.44, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 659, 瞷︽秆cost = 122635.72, ó进计 = 12, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 660, 瞷︽秆cost = 122641.71, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 661, 瞷︽秆cost = 122595.07, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 662, 瞷︽秆cost = 122595.71, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 663, 瞷︽秆cost = 122573.64, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 664, 瞷︽秆cost = 122605.97, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 665, 瞷︽秆cost = 122610.95, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 666, 瞷︽秆cost = 122610.95, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 667, 瞷︽秆cost = 122610.95, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
